,Date,xom,xomlag1,bp,cvx,lukoy,ogzpy,ptr,rdsa,xop,price
32,10/28/2016,-1.4000020000000006,-2.0,-0.3200000000000003,-0.3899990000000031,-0.33000199999999325,0.0,-0.9000020000000006,-0.25999899999999343,-1.3600010000000111,85.279999
33,10/31/2016,-0.379997000000003,-1.4000020000000006,-0.20000100000000032,2.699996999999996,0.020000999999993496,0.0699999999999994,-1.4199980000000068,-0.4099990000000062,-3.0,83.879997
34,11/1/2016,-0.1999969999999962,-0.379997000000003,-0.3999979999999965,1.6900020000000069,0.4399980000000028,0.09000000000000075,1.259994000000006,2.0999980000000065,-0.08000199999997903,83.5
35,11/2/2016,0.379997000000003,-0.1999969999999962,-0.6899980000000028,0.14000000000000057,-1.8099970000000027,0.04999999999999982,-1.5,-0.46999700000000644,-4.08000100000001,83.300003
36,11/3/2016,-0.050003000000003794,0.379997000000003,-0.3100019999999972,-0.12000299999999697,-0.8400009999999938,-0.10000000000000053,-0.1099930000000029,-0.38000100000000003,0.6800069999999891,83.68
37,11/4/2016,0.8600009999999969,-0.050003000000003794,-0.4399980000000028,-0.27999900000000366,-0.9799990000000065,-0.09999999999999964,-0.4200050000000033,-0.6100009999999969,-0.3200070000000039,83.629997
38,11/7/2016,0.24000499999999647,0.8600009999999969,0.25,0.75,1.0499990000000068,0.05999999999999961,1.9900050000000107,0.6500020000000006,1.8400120000000015,84.489998
39,11/8/2016,-0.6799999999999926,0.24000499999999647,-0.4500010000000003,0.5699999999999932,0.7099989999999963,0.020000000000000462,-0.4400020000000069,-0.5700000000000003,-1.0400089999999977,84.730003
40,11/9/2016,1.860000999999997,-0.6799999999999926,-0.19000199999999978,-0.5299989999999895,0.24000199999999694,0.1899999999999995,-0.8400039999999933,-0.3400000000000034,2.0,84.050003
41,11/10/2016,0.619995000000003,1.860000999999997,1.0899999999999963,1.5,0.9899979999999999,0.14000000000000057,-0.6800010000000043,1.5299980000000062,4.0800020000000075,85.910004
42,11/11/2016,-1.2299959999999999,0.619995000000003,-0.7700009999999935,-0.05999800000000732,-1.2899969999999996,-0.1200000000000001,-1.609993000000003,-1.7999989999999997,-1.0,86.529999
43,11/14/2016,0.4699939999999998,-1.2299959999999999,-0.7599980000000031,-1.3300009999999958,-1.2100030000000004,-0.11000000000000032,-0.22000099999999634,-1.3500020000000035,-0.1999969999999962,85.300003
44,11/15/2016,0.9700009999999963,0.4699939999999998,0.47000100000000344,1.3399959999999993,0.5300020000000032,0.05000000000000071,0.9399949999999961,0.7400019999999969,4.839995999999985,85.769997
45,11/16/2016,-0.29999599999999305,0.9700009999999963,0.039996999999999616,0.7099989999999963,0.39999800000000363,0.02999999999999936,-0.039992999999995504,0.14999700000000615,2.5200049999999976,86.739998
46,11/17/2016,-1.2300030000000106,-0.29999599999999305,0.3200039999999973,0.8000030000000038,0.8199999999999932,0.03000000000000025,0.2799980000000062,0.4700019999999938,1.7200010000000248,86.440002
47,11/18/2016,1.2300030000000106,-1.2300030000000106,-0.23000400000000099,-0.4300000000000068,-0.2199979999999968,0.009999999999999787,0.009994999999989318,-0.4799999999999969,-1.3600010000000111,85.209999
48,11/21/2016,0.25,1.2300030000000106,0.9600030000000004,1.7900010000000037,0.7299999999999969,0.1299999999999999,0.6100009999999969,0.9900019999999969,3.44000299999999,86.440002
49,11/22/2016,-0.15000100000000316,0.25,0.16999899999999712,0.4300000000000068,0.4100000000000037,0.03000000000000025,1.9900050000000107,0.48999799999999993,2.55999700000001,86.690002
50,11/23/2016,0.16999799999999254,-0.15000100000000316,-0.34999899999999684,-0.3899990000000031,-0.2700010000000006,-0.09999999999999964,-0.8600009999999969,-0.7299999999999969,-2.0,86.540001
51,11/25/2016,0.23999799999999993,0.16999799999999254,0.2700010000000006,0.1399990000000031,0.07000000000000028,0.04999999999999982,0.3600009999999969,0.15000200000000063,1.839997000000011,86.709999
52,11/28/2016,-1.5299989999999895,0.23999799999999993,-0.3100019999999972,0.4099959999999925,-0.3899990000000031,-0.040000000000000036,0.2699969999999894,-0.5100029999999975,0.6399989999999889,86.949997
53,11/29/2016,2.1799999999999926,-1.5299989999999895,-0.7200010000000034,-1.8499989999999968,0.04999899999999968,-0.10000000000000053,-1.4499969999999962,-1.0599970000000027,-11.03999300000001,85.419998
54,11/30/2016,0.38000499999999704,2.1799999999999926,1.1700019999999967,2.9500050000000044,1.0200000000000031,0.11000000000000032,1.739998,2.0299989999999966,12.839996000000014,87.599998
55,12/1/2016,-0.7900009999999895,0.38000499999999704,1.1499980000000036,0.7399979999999999,0.6899990000000003,0.1900000000000004,1.9400020000000069,1.4500000000000028,10.759995000000004,87.980003
56,12/2/2016,0.1999969999999962,-0.7900009999999895,-0.23999799999999993,0.4099959999999925,1.4799989999999994,-0.020000000000000462,-0.08000200000000746,-0.4799989999999994,-5.239991000000003,87.190002
57,12/5/2016,-0.1200019999999995,0.1999969999999962,0.10999999999999943,0.1900020000000069,0.5,0.03000000000000025,-0.5200040000000001,0.9299960000000027,3.5999909999999886,87.389999
58,12/6/2016,0.35999999999999943,-0.1200019999999995,0.11999899999999997,-1.0,-0.9799989999999994,-0.040000000000000036,0.06000500000000386,-0.30999700000000274,-3.679992999999996,87.269997
59,12/7/2016,0.42000600000000077,0.35999999999999943,0.22999999999999687,0.6500020000000006,0.25,0.009999999999999787,0.05999799999999311,0.5699990000000028,2.159988999999996,87.629997
60,12/8/2016,0.5899959999999993,0.42000600000000077,0.1399990000000031,1.6900019999999927,0.9500010000000003,0.03000000000000025,0.5500030000000038,0.029998999999996556,3.0400080000000003,88.050003
61,12/9/2016,1.5,0.5899959999999993,0.10000300000000095,0.25999500000000353,0.880001,0.019999999999999574,-0.8199999999999932,-0.1599999999999966,2.0800020000000075,88.639999
62,12/12/2016,1.75,1.5,0.45999899999999627,2.7799990000000037,1.5,0.39000000000000057,-0.06000500000000386,1.5299989999999966,5.119994999999989,90.139999
63,12/13/2016,0.370002999999997,1.75,0.29000100000000373,0.13000499999999704,0.04999899999999968,0.009999999999999787,3.4900049999999965,-0.16999799999999965,-5.960005999999993,91.889999
64,12/14/2016,-2.1600040000000007,0.370002999999997,-0.1600000000000037,-1.1900030000000044,-0.41999799999999965,-0.07000000000000028,2.789994000000007,0.3400000000000034,-2.1199949999999887,92.260002
65,12/15/2016,1.4199990000000042,-2.1600040000000007,-1.3000029999999967,-1.0800019999999932,0.1099969999999999,-0.05999999999999961,-1.5299990000000037,-1.0700000000000003,-5.360001000000011,90.099998
66,12/16/2016,-0.14000000000000057,1.4199990000000042,0.7700000000000031,2.2099989999999963,0.10000199999999637,0.03000000000000025,0.5100020000000001,0.4500010000000003,2.2799990000000037,91.519997
67,12/19/2016,-0.869995000000003,-0.14000000000000057,0.42000199999999666,0.5300069999999977,-0.0899999999999963,-0.0600000000000005,0.6500020000000006,0.6599999999999966,-0.5199890000000096,91.379997
68,12/20/2016,0.16999800000000675,-0.869995000000003,0.0200010000000006,-0.5200049999999976,0.9599989999999963,-0.019999999999999574,-0.23999799999999993,0.20000100000000032,1.8799890000000232,90.510002
69,12/21/2016,-0.6600030000000032,0.16999800000000675,0.20999899999999627,0.48999799999999993,0.7099990000000034,0.040000000000000036,0.25999400000000605,-0.3600009999999969,-0.679992000000027,90.68
70,12/22/2016,0.8700019999999995,-0.6600030000000032,0.11999899999999997,-0.3999939999999924,-0.8899990000000031,-0.1299999999999999,-1.3600000000000136,0.029998999999996556,-1.0,90.019997
71,12/23/2016,-0.05999700000000985,0.8700019999999995,-0.13999999999999346,0.4700019999999938,0.75,-0.09000000000000075,-0.3600009999999969,-0.20999900000000338,0.23999000000000592,90.889999
72,12/27/2016,-0.15000199999998642,-0.05999700000000985,0.25999799999999595,0.0899959999999993,-0.3100019999999972,0.03000000000000025,0.020004000000000133,0.20999900000000338,1.760009999999994,90.830002
73,12/28/2016,-0.5800020000000075,-0.15000199999998642,0.22000200000000092,-0.1900020000000069,0.010002000000000066,0.1200000000000001,0.6599960000000067,0.2999989999999997,0.2799980000000062,90.68
74,12/29/2016,-0.0699989999999957,-0.5800020000000075,0.17000199999999666,-0.29999599999999305,0.4300009999999972,-0.009999999999999787,-0.629997000000003,0.19000299999999726,-3.2400049999999965,90.099998
75,12/30/2016,0.9100030000000032,-0.0699989999999957,-0.020000999999993496,-0.5699999999999932,-0.08000200000000035,-0.010000000000000675,-0.5999979999999994,0.1399990000000031,-0.6399989999999889,90.029999
76,1/3/2017,0.18000099999999009,0.9100030000000032,0.6299969999999959,0.9399949999999961,2.550003000000004,0.17000000000000082,0.9799950000000024,0.3600009999999969,1.9199979999999925,90.940002
77,1/4/2017,-0.9300009999999901,0.18000099999999009,-0.04999899999999968,0.030006999999997674,-1.480004000000001,-0.03000000000000025,-0.8499979999999994,0.5099980000000031,-0.3999939999999924,91.120003
78,1/5/2017,-1.4000010000000032,-0.9300009999999901,0.09000000000000341,-0.4100040000000007,-0.269995999999999,-0.020000000000000462,2.4800029999999964,0.20000100000000032,1.4400019999999927,90.190002
79,1/6/2017,-0.5700000000000074,-1.4000010000000032,0.020000999999993496,-0.5500030000000038,-0.33000200000000035,0.020000000000000462,1.0899959999999993,-0.3400000000000034,-0.7600089999999966,88.790001
80,1/9/2017,-1.0500029999999896,-0.5700000000000074,-0.5799979999999962,-1.1599959999999925,-0.38000100000000003,0.0,0.9300010000000043,-0.5299989999999966,-3.4399879999999996,88.220001
81,1/10/2017,-1.2699960000000061,-1.0500029999999896,-0.33000200000000035,-0.7300030000000106,0.3500020000000035,0.07000000000000028,0.4400019999999927,-0.42000200000000376,-2.200012000000015,87.169998
82,1/11/2017,1.369995000000003,-1.2699960000000061,-0.04999899999999968,-0.4099959999999925,-0.4300000000000068,-0.0600000000000005,0.5,0.15000100000000316,-0.5999909999999886,85.900002
83,1/12/2017,-1.0,1.369995000000003,0.7900009999999966,1.3499979999999994,-0.3199999999999932,0.11000000000000032,0.08999699999999677,1.1800009999999972,3.3199920000000134,87.269997
84,1/13/2017,0.31000499999998965,-1.0,-0.17000199999999666,-0.6399990000000031,-1.0699990000000028,-0.040000000000000036,0.5,-0.42000199999999666,-4.160003000000017,86.269997
85,1/17/2017,0.47999599999999987,0.31000499999998965,-0.23999799999999993,0.5400010000000037,-0.09000100000000089,-0.04999999999999982,0.5699990000000099,0.020000000000003126,2.520004,86.580002
86,1/18/2017,-1.0899969999999968,0.47999599999999987,-0.40000200000000063,-0.7200019999999938,-0.5,-0.0600000000000005,0.15000200000000063,-0.4500010000000003,-1.5200040000000001,87.059998
87,1/19/2017,-0.5299989999999895,-1.0899969999999968,-0.17000199999999666,0.20999899999999627,-0.6599989999999991,-0.1299999999999999,-0.6900030000000044,-0.5999980000000065,1.9200130000000115,85.970001
88,1/20/2017,0.23999799999999993,-0.5299989999999895,0.10000299999999385,0.4300009999999901,-0.20000100000000032,-0.040000000000000036,-0.2699960000000061,0.4599990000000034,0.7200009999999963,85.440002
89,1/23/2017,-0.6999970000000104,0.23999799999999993,-0.5100029999999975,-1.1999969999999962,-0.3100019999999972,-0.040000000000000036,-1.3000029999999896,-0.04999899999999968,-1.8800050000000113,85.68
90,1/24/2017,0.3599930000000029,-0.6999970000000104,-0.05999700000000274,0.7299950000000024,0.7099989999999963,0.08999999999999986,0.47000099999999634,0.020000000000003126,0.5200049999999976,84.980003
91,1/25/2017,0.3500060000000076,0.3599930000000029,0.5599970000000027,1.0500040000000013,0.3900039999999976,-0.08000000000000007,0.38000499999999704,0.6800009999999972,1.239990000000006,85.339996
92,1/26/2017,-0.3899990000000031,0.3500060000000076,-0.139998999999996,0.5999979999999994,1.2299990000000065,0.010000000000000675,1.369995000000003,-0.5,2.7200009999999963,85.690002
93,1/27/2017,0.11999500000000296,-0.3899990000000031,-0.4300000000000068,-3.9700009999999963,2.6599999999999966,0.17999999999999972,-0.9399949999999961,-0.1600000000000037,-1.8000030000000038,85.300003
94,1/30/2017,-0.379997000000003,0.11999500000000296,-0.43999899999999315,-0.379997000000003,-1.2299989999999994,-0.1200000000000001,-1.0300060000000002,-0.9000019999999935,-1.839995999999985,85.419998
95,1/31/2017,-1.0400010000000037,-0.379997000000003,-0.02999900000000366,-1.2600029999999975,-0.28000300000000067,-0.009999999999999787,0.25,0.5299989999999966,-3.3999939999999924,85.040001
96,2/1/2017,-0.7900010000000037,-1.0400010000000037,0.11999899999999997,-0.6900020000000069,-0.5700000000000003,-0.07000000000000028,0.3000029999999896,-0.11999899999999997,0.4400019999999927,84.0
97,2/2/2017,0.48999799999999993,-0.7900010000000037,-0.31000099999999975,-0.02999899999998945,0.600003000000001,0.03000000000000025,-0.870002999999997,0.6100009999999969,-2.0800020000000075,83.209999
98,2/3/2017,-0.1499939999999924,0.48999799999999993,0.04999899999999968,1.240005999999994,0.3199990000000028,0.040000000000000036,-0.1799999999999926,-0.24000199999999694,1.6400000000000148,83.699997
99,2/6/2017,-0.3200000000000074,-0.1499939999999924,-0.1099969999999999,0.869995000000003,-0.2700000000000031,-0.020000000000000462,-0.25999500000000353,-0.5700000000000003,2.1599879999999985,83.550003
100,2/7/2017,-1.2400049999999965,-0.3200000000000074,-1.0400009999999966,-0.29999600000000726,-0.04000100000000373,-0.019999999999999574,-0.4400020000000069,-0.3199990000000028,-3.3199920000000134,83.230003
101,2/8/2017,-0.5099950000000035,-1.2400049999999965,-0.6000020000000035,-1.8500059999999934,-0.47000099999999634,-0.11000000000000032,-0.3199999999999932,-1.0900009999999938,-4.520004,81.989998
102,2/9/2017,0.7799990000000037,-0.5099950000000035,0.26000200000000007,0.4500049999999902,-0.2199979999999968,-0.03000000000000025,0.3000030000000038,0.2900009999999966,1.5200040000000001,81.480003
103,2/10/2017,0.5099950000000035,0.7799990000000037,0.22000200000000092,1.1699980000000068,-0.17000200000000376,-0.040000000000000036,1.1499939999999924,0.8600009999999969,5.319992000000013,82.260002
104,2/13/2017,0.1400069999999971,0.5099950000000035,-0.08000200000000035,0.6100009999999969,0.35000300000000095,0.010000000000000675,0.5600050000000039,0.34999800000000647,-1.4399870000000021,82.769997
105,2/14/2017,-0.2700049999999976,0.1400069999999971,0.020000000000003126,-0.6800009999999901,1.019995999999999,0.05999999999999961,-0.1900020000000069,0.20999899999999627,0.23999000000000592,82.910004
106,2/15/2017,0.4800039999999939,-0.2700049999999976,-0.7900010000000037,-0.47000100000001055,-1.259998000000003,-0.019999999999999574,-0.33000199999999325,-1.5799979999999962,0.24000599999999395,82.639999
107,2/16/2017,-1.0300069999999977,0.4800039999999939,0.09000000000000341,0.7799990000000037,0.1600000000000037,-0.040000000000000036,-1.129997000000003,0.32999799999999624,-0.04000899999999774,83.120003
108,2/17/2017,0.030006999999997674,-1.0300069999999977,-0.36000000000000654,-2.569999999999993,-0.6400000000000006,-0.08000000000000007,-0.9599989999999963,-1.019995999999999,-3.399994000000021,82.089996
109,2/21/2017,-0.47000099999999634,0.030006999999997674,0.5100020000000001,0.31000499999998965,0.27999900000000366,0.04999999999999982,2.3300009999999958,-0.10000200000000348,1.6000060000000076,82.120003
110,2/22/2017,-0.23000399999999388,-0.47000099999999634,-0.5100020000000001,0.4599990000000105,-1.0499990000000068,-0.11000000000000032,-0.2300029999999964,-0.3400009999999938,-1.3599999999999852,81.650002
111,2/23/2017,0.1799999999999926,-0.23000399999999388,0.40000100000000316,0.1499939999999924,0.7099990000000034,0.010000000000000675,0.1600040000000007,0.6599999999999966,-0.4000090000000114,81.419998
112,2/24/2017,-0.47000099999999634,0.1799999999999926,-0.34999799999999937,-0.43999399999999866,-0.9500010000000003,-0.020000000000000462,-0.6700060000000008,-0.8399999999999963,-4.0800020000000075,81.599998
113,2/27/2017,0.40000200000000063,-0.47000099999999634,0.1099969999999999,-0.25,-0.11999899999999997,0.0,-1.0099950000000035,0.04000099999999662,-1.2799990000000037,81.129997
114,2/28/2017,0.16999799999999254,0.40000200000000063,0.22000099999999634,1.010002,-0.8899990000000031,-0.09999999999999964,-1.2700040000000001,-0.00999800000000306,-0.7599939999999776,81.529999
115,3/1/2017,1.1000060000000076,0.16999799999999254,0.4399980000000028,1.259994000000006,0.2299990000000065,-0.010000000000000675,-0.16999799999999254,0.39999700000000615,1.8000029999999754,81.699997
116,3/2/2017,0.5,1.1000060000000076,-0.15999899999999911,0.75,-0.5499989999999997,-0.0699999999999994,-0.7799990000000037,0.19000299999999726,0.6399990000000173,82.800003
117,3/3/2017,-0.8600009999999969,0.5,-0.05999800000000022,-0.30999700000000985,-0.5499990000000068,0.0699999999999994,0.06999999999999318,-0.030003000000000668,-1.5599980000000073,83.300003
118,3/6/2017,0.66999899999999,-0.8600009999999969,-0.20000100000000032,-0.1100009999999969,0.619999,0.08000000000000007,0.5700000000000074,-0.00999800000000306,-0.6800069999999891,82.440002
119,3/7/2017,-0.7600029999999975,0.66999899999999,0.11999899999999997,0.29000100000000373,-0.22999999999999687,-0.08000000000000007,0.04999499999999557,0.29000100000000373,1.6000059999999792,83.110001
120,3/8/2017,-1.7099989999999963,-0.7600029999999975,-0.2999989999999997,-1.860000999999997,-0.7799979999999991,-0.019999999999999574,-0.2899929999999955,-0.630001,-4.120010999999977,82.349998
121,3/9/2017,1.8000030000000038,-1.7099989999999963,-0.5299989999999966,-2.3700020000000137,-1.9100000000000037,-0.17999999999999972,-1.8000030000000038,-1.5200010000000006,-5.959991000000002,80.639999
122,3/10/2017,-0.9400020000000069,1.8000030000000038,1.2199979999999968,2.0900040000000075,1.509998000000003,0.019999999999999574,-0.05999799999999311,1.5499999999999972,3.0,82.440002
123,3/13/2017,-0.5,-0.9400020000000069,-0.32999800000000334,-0.8900000000000006,0.4299999999999997,0.009999999999999787,-0.370002999999997,-0.04000099999999662,-1.919998000000021,81.5
124,3/14/2017,0.34999799999999937,-0.5,-0.36999899999999997,-2.0400010000000037,-0.3899990000000031,-0.0699999999999994,-0.5400010000000037,-0.5200010000000006,-1.1999969999999962,81.0
125,3/15/2017,0.6800010000000043,0.34999799999999937,-0.15000199999999353,-0.3899990000000031,0.5599970000000027,-0.020000000000000462,-0.5100020000000001,-0.00999800000000306,2.239990000000006,81.349998
126,3/16/2017,0.0,0.6800010000000043,0.49000199999999694,0.7299959999999999,1.2600029999999975,0.1200000000000001,2.2900010000000037,1.240002000000004,3.320007000000004,82.029999
127,3/17/2017,-0.3099980000000073,0.0,0.23999799999999993,-0.8099979999999931,1.139999000000003,0.04999999999999982,0.38000499999999704,0.25,-1.4800109999999904,82.029999
128,3/20/2017,0.44000300000000436,-0.3099980000000073,-0.04000100000000373,-0.7300029999999964,-0.75,0.0,0.06999999999999318,-0.30000400000000127,-3.0,81.720001
129,3/21/2017,-0.20000500000000443,0.44000300000000436,0.2299990000000065,0.7900009999999895,0.5700000000000003,0.05000000000000071,0.7699960000000061,0.35000300000000095,2.3600009999999827,82.160004
130,3/22/2017,-0.33000199999999325,-0.20000500000000443,-0.5199960000000061,-0.4099959999999925,-1.1600000000000037,-0.05000000000000071,-1.760002,-0.7400019999999969,-4.599990999999989,81.959999
131,3/23/2017,0.40000200000000063,-0.33000199999999325,-0.0899999999999963,0.6399990000000031,0.07000000000000028,0.0600000000000005,0.0,0.0899999999999963,-1.0,81.629997
132,3/24/2017,-1.2099990000000105,0.40000200000000063,-0.0200010000000006,-0.3600009999999969,-0.07999799999999624,0.040000000000000036,0.42000600000000077,-0.17999999999999972,0.3600009999999827,82.029999
133,3/27/2017,0.5,-1.2099990000000105,-0.26000200000000007,-0.9300000000000068,-1.1700020000000038,-0.07000000000000028,-0.880004999999997,0.0,-2.6399999999999864,80.82
134,3/28/2017,0.3700020000000137,0.5,0.1599999999999966,-0.7200009999999963,1.0,0.0,0.47000099999999634,0.42000199999999666,3.5599980000000073,81.32
135,3/29/2017,0.3399969999999968,0.3700020000000137,0.10000200000000348,0.6699979999999925,0.5299980000000062,0.040000000000000036,0.04000100000000373,-0.13000100000000003,2.9599910000000023,81.690002
136,3/30/2017,1.2300029999999964,0.3399969999999968,0.6799999999999997,1.2000050000000044,0.020000999999993496,0.04999999999999982,0.23999799999999993,0.880001,5.200011999999987,82.029999
137,3/31/2017,-1.2400049999999965,1.2300029999999964,-0.10000199999999637,-0.45000500000000443,-0.5499989999999997,-0.05999999999999961,-1.0599970000000098,-0.5499989999999997,-2.840011000000004,83.260002
138,4/3/2017,0.08000099999999577,-1.2400049999999965,0.13000100000000003,-0.47999599999999987,0.4299999999999997,-0.020000000000000462,-0.010002999999997542,-0.14000399999999757,2.160004000000015,82.019997
139,4/4/2017,0.75,0.08000099999999577,-0.07000000000000028,0.6599960000000067,0.6800000000000068,0.010000000000000675,-0.40000100000000316,-0.25999799999999595,-0.08000200000000746,82.099998
140,4/5/2017,-0.09999799999999937,0.75,0.5299989999999966,1.7700049999999976,0.2900009999999966,0.11999999999999922,0.7800060000000002,0.8299979999999962,3.4000090000000114,82.849998
141,4/6/2017,0.48999799999999993,-0.09999799999999937,-0.46999699999999933,-0.5299990000000037,-0.3600009999999969,-0.019999999999999574,-0.6700050000000033,-0.2899969999999996,-4.040008999999998,82.75
142,4/7/2017,-0.11999500000000296,0.48999799999999993,0.25,0.25999400000000605,-1.9299999999999997,-0.13999999999999968,0.4300000000000068,0.2700010000000006,1.400008999999983,83.239998
143,4/10/2017,-0.04000100000000373,-0.11999500000000296,-0.0200010000000006,-0.25999400000000605,-0.2700000000000031,-0.0600000000000005,0.20000400000000695,-0.060001999999997224,-0.08000100000000998,83.120003
144,4/11/2017,-0.22000099999999634,-0.04000100000000373,0.27999900000000366,0.4099960000000067,0.4299999999999997,0.009999999999999787,-0.31000500000000386,0.47000099999999634,1.1999970000000246,83.080002
145,4/12/2017,-0.14000000000000057,-0.22000099999999634,0.3100019999999972,-0.16999800000000675,-0.8100009999999997,-0.04999999999999982,-0.8199990000000099,0.0200010000000006,0.16000299999998902,82.860001
