Date,Open,High,Low,Close,Adj Close,Volume
11/16/2016,153.160004,155.600006,151.919998,152.639999,142.334122,4941575
11/17/2016,154.880005,157.240005,152,152.360001,142.073044,2814425
11/18/2016,153.520004,154.880005,152.320007,153.399994,143.042877,5604475
11/21/2016,156.960007,159.919998,156.960007,159.880005,149.085358,5499325
11/22/2016,159.520004,160.880005,156.559998,159.399994,148.637741,4130800
11/23/2016,157.520004,161.080002,157.440002,160.759995,149.905914,3183450
11/25/2016,159.360001,159.759995,157.520004,158.679993,147.966354,2267550
11/28/2016,160,160.399994,152.960007,153.320007,142.968231,5271800
11/29/2016,148.960007,152.399994,148.119995,150.320007,140.170792,6611250
11/30/2016,161.800003,168.039993,160.839996,167.720001,156.395981,16122350
12/1/2016,172.559998,172.960007,166.919998,168.199997,156.843582,8087900
12/2/2016,167.320007,168.919998,166.559998,168.119995,156.768967,5038875
12/5/2016,170.919998,172.360001,169.600006,169.800003,158.335541,3791500
12/6/2016,167.240005,171.279999,166.919998,170.800003,159.268066,3134050
12/7/2016,169.399994,172.520004,169.320007,171.600006,160.014008,3950925
12/8/2016,172.440002,173.919998,170,173.399994,161.692474,4592400
12/9/2016,174.520004,174.720001,172.080002,172.720001,161.05838,2908900
12/12/2016,179.639999,179.880005,171,171.600006,160.014008,6930150
12/13/2016,173.679993,175.199997,170.199997,173.679993,161.953568,4954925
12/14/2016,171.559998,172.679993,166.800003,166.960007,155.687302,7181375
12/15/2016,166.199997,168.639999,163.919998,167.720001,156.395981,5029700
12/16/2016,168.479996,168.839996,166.559998,168.039993,156.975143,4104200
12/19/2016,167.960007,169.320007,167.199997,168.880005,157.759872,2443800
12/20/2016,169.839996,170.360001,167.520004,168,156.937759,2771200
12/21/2016,169.160004,169.839996,167.639999,167.639999,156.601517,2139950
12/22/2016,168.160004,169.919998,167.639999,168.399994,157.311447,2362925
12/23/2016,168.399994,169.600006,168.119995,168.919998,157.797241,1411450
12/27/2016,170.160004,170.440002,169,169.800003,158.619263,1693900
12/28/2016,170.440002,170.639999,167.080002,167.759995,156.713593,2215850
12/29/2016,167.199997,167.759995,165.800003,166.679993,155.704727,2472975
12/30/2016,166.559998,168.240005,165.119995,165.679993,154.770554,1883550
1/3/2017,168.479996,170.679993,164.639999,168.039993,156.975143,3467700
1/4/2017,168.080002,169.039993,166.279999,168.839996,157.722473,2656875
1/5/2017,169.520004,170.080002,166.600006,168.320007,157.23674,2582250
1/6/2017,168.759995,169.080002,166.320007,167.080002,156.078445,2400325
1/9/2017,165.320007,165.600006,162.279999,162.399994,151.706543,2702775
1/10/2017,163.119995,164.320007,161.880005,162.399994,151.706543,2610425
1/11/2017,162.520004,164.360001,161.759995,164,153.201172,3509575
1/12/2017,165.839996,165.880005,162.360001,162.880005,152.154984,3301750
1/13/2017,161.679993,163.160004,161.479996,161.880005,151.220764,3276200
1/17/2017,164.199997,165.679993,163.600006,164.440002,153.612198,4555625
1/18/2017,162.679993,165.479996,162.320007,164.199997,153.388031,2024550
1/19/2017,164.600006,165.039993,162.720001,163.759995,152.976974,1932175
1/20/2017,165.320007,166.039993,163.800003,164.520004,153.68692,2635475
1/23/2017,163.440002,164.080002,162,162.800003,152.080215,2729525
1/24/2017,163.960007,166.399994,163.679993,165.360001,154.471649,2461400
1/25/2017,165.199997,167.759995,165.080002,166.440002,155.480515,2510275
1/26/2017,167.919998,168.520004,166.759995,167.199997,156.190491,1966800
1/27/2017,166.119995,167,164.639999,165.199997,154.322128,2254775
1/30/2017,164.279999,164.279999,158.360001,160.639999,150.062439,3356600
1/31/2017,160.880005,161,158.440002,160.320007,149.763489,2879450
2/1/2017,161.320007,162.199997,157.240005,159.119995,148.642502,3474175
2/2/2017,159.240005,161.199997,157.240005,160.199997,149.651443,2711900
2/3/2017,160.880005,163.360001,159.800003,162.720001,152.005463,3129475
2/6/2017,163.039993,163.839996,159.679993,160.240005,149.688782,2293450
2/7/2017,159.720001,160.240005,155.080002,156.360001,146.06424,5132975
2/8/2017,155.199997,157.800003,152.639999,156.720001,146.400558,4808450
2/9/2017,156.720001,160.119995,156.720001,159.600006,149.090912,2952500
2/10/2017,162.039993,162.679993,160.720001,161.399994,150.772369,2500100
2/13/2017,160.600006,161.720001,159.440002,160.119995,149.57666,1653225
2/14/2017,160.839996,161.759995,158.759995,161.399994,150.772369,1790700
2/15/2017,161.080002,161.919998,159.919998,160.759995,150.174515,2826825
2/16/2017,161.039993,161.639999,157.679993,158.080002,147.671005,3569300
2/17/2017,157.639999,158.479996,156.479996,157.279999,146.92366,3049725
2/21/2017,159.240005,160.119995,158.279999,159.240005,148.754593,2566500
2/22/2017,157.880005,158.080002,154.440002,154.639999,144.45752,3073200
2/23/2017,157.479996,157.880005,152.320007,154.520004,144.345444,4581375
2/24/2017,153.399994,153.880005,150.839996,151.479996,141.5056,4188925
2/27/2017,152.119995,153.559998,150.960007,152.679993,142.626572,2206075
2/28/2017,151.360001,152.600006,150.800003,151.440002,141.468231,2662225
3/1/2017,153.160004,155.839996,152.960007,155.559998,145.31694,3826525
3/2/2017,153.800003,154.960007,151.679993,151.800003,141.804504,2503200
3/3/2017,152.240005,153.080002,150.720001,151.440002,141.468231,2469800
3/6/2017,151.559998,152.600006,150.479996,152.399994,142.364975,3283475
3/7/2017,153.160004,153.279999,149.960007,150.240005,140.34726,2532350
3/8/2017,149.039993,150.240005,143.600006,143.800003,134.331284,6609975
3/9/2017,143.080002,145.279999,141.080002,144.800003,135.265457,6824825
3/10/2017,146.080002,146.279999,143.199997,144.440002,134.929108,3622975
3/13/2017,144.160004,146.639999,144.160004,145.440002,135.863327,3240200
3/14/2017,142.960007,144,140,143.520004,134.069717,5931200
3/15/2017,145.199997,148.320007,144.080002,147.880005,138.142624,6414500
3/16/2017,148.520004,148.520004,146.160004,146.279999,136.647964,4072975
3/17/2017,147.039993,147.479996,145.360001,145.759995,136.438293,3055950
3/20/2017,144.039993,146.240005,143.520004,145.759995,136.438293,4695125
3/21/2017,146.399994,146.479996,142.080002,142.759995,133.630173,3829250
3/22/2017,141.800003,143.039993,140.119995,141.240005,132.207367,5222525
3/23/2017,140.800003,142.479996,140.199997,140.679993,131.683167,2850550
3/24/2017,141.160004,141.919998,140.240005,140.839996,131.832962,3115000
3/27/2017,138.520004,141.880005,138.240005,141.479996,132.432037,3578350
3/28/2017,142.080002,145.639999,141.320007,145.160004,135.876663,7357425
3/29/2017,145.039993,149.479996,144.759995,149.039993,139.50856,5013425
3/30/2017,150.240005,150.800003,147.759995,147.759995,138.310394,5010975
3/31/2017,147.399994,150.160004,147.080002,149.759995,140.182495,3752400
4/3/2017,149.559998,150.199997,146.720001,149.160004,139.620895,5144650
4/4/2017,149.479996,151.320007,148.119995,151.160004,141.492966,3921925
4/5/2017,152.880005,154.559998,147.479996,147.600006,138.16066,9449825
4/6/2017,148.839996,150.600006,148.399994,149.639999,140.070145,4379000
4/7/2017,150.240005,150.520004,148.199997,148.880005,139.358765,4379650
4/10/2017,150.160004,151.880005,149.520004,151.360001,141.680176,2763725
4/11/2017,151.360001,151.559998,149.039993,151.559998,141.867371,3573900
4/12/2017,151.520004,153.279999,148.479996,148.839996,139.321335,5025250
4/13/2017,149.240005,149.399994,144.880005,145.320007,136.026489,5102350
4/17/2017,145.479996,145.960007,144.240005,145.960007,136.625565,2494375
4/18/2017,144.880005,146.399994,142.839996,143.759995,134.566193,3746450
4/19/2017,144.199997,144.559998,139.440002,139.800003,130.859451,6437525
4/20/2017,140.479996,141.559998,139.919998,139.960007,131.009247,5319325
4/21/2017,140.399994,141.479996,138.919998,140.440002,131.458527,5457625
4/24/2017,141.800003,142.679993,140.559998,141.520004,132.469498,2864225
4/25/2017,141.679993,144.479996,140.880005,144.360001,135.127853,3329950
4/26/2017,143.320007,146.960007,143.039993,143.479996,134.304077,3893900
4/27/2017,142.279999,142.320007,138.600006,141,131.982727,5051425
4/28/2017,142.279999,142.520004,139.479996,139.800003,130.859451,3150775
5/1/2017,139.320007,140.279999,138.800003,139.559998,130.634811,2675025
5/2/2017,139.720001,141.679993,137.600006,138.679993,129.811081,4316650
5/3/2017,138.759995,140,137.080002,138.759995,129.885956,4925775
5/4/2017,137.199997,145.960007,132.039993,134.039993,125.467819,7608025
5/5/2017,134.639999,139.440002,134.199997,139.320007,130.410172,5179100
5/8/2017,139.440002,141.679993,138.440002,141.160004,132.132507,3234250
5/9/2017,141.360001,141.720001,139.080002,139.360001,130.447586,3917725
5/10/2017,140.960007,143.479996,140.360001,142.559998,133.442947,4121150
5/11/2017,143.600006,143.800003,141.080002,141.720001,132.656677,3529225
5/12/2017,141.800003,142.360001,140.600006,141.160004,132.132507,2751525
5/15/2017,144.880005,145.119995,141.360001,142.199997,133.105957,3850500
5/16/2017,142.800003,142.800003,139.839996,140.839996,131.832962,3709425
5/17/2017,139.600006,141.320007,138.639999,138.759995,129.885956,4335800
5/18/2017,138.240005,139.559998,136.880005,138.759995,129.885956,2889125
5/19/2017,139.960007,142.479996,139.320007,142.080002,132.993622,4107825
5/22/2017,143.240005,143.240005,140.320007,140.960007,131.945328,3060000
5/23/2017,141.080002,141.320007,139.520004,140.839996,131.832962,3949350
5/24/2017,140.399994,141.839996,138.080002,139,130.110626,4549725
5/25/2017,138.279999,141.839996,134.399994,135.399994,126.740837,7119925
5/26/2017,135.880005,136.119995,134.279999,135.720001,127.040405,3225575
5/30/2017,134.440002,134.639999,131.880005,131.919998,123.483391,5169300
5/31/2017,130.320007,131.199997,128.279999,130.279999,121.948296,5283375
6/1/2017,131.199997,133.360001,129.839996,132.039993,123.595749,5006325
6/2/2017,130.759995,130.839996,127.959999,129.279999,121.012245,4617425
6/5/2017,128.520004,129.960007,127.919998,128.880005,120.637802,3020950
6/6/2017,128.679993,132.520004,128,132.160004,123.708076,5720600
6/7/2017,131.240005,132.199997,126.279999,126.720001,118.615959,7118450
6/8/2017,126.160004,127.919998,125.480003,125.720001,117.679909,6662150
6/9/2017,126.400002,131.160004,125.919998,130.440002,122.098083,6997525
6/12/2017,132.119995,133.479996,130.479996,131.279999,122.884338,6136500
6/13/2017,131.440002,134.720001,130.880005,134.639999,126.029472,5898675
6/14/2017,133.360001,133.679993,128.399994,128.800003,120.56295,8469450
6/15/2017,128.360001,129.440002,124.68,125.639999,117.605034,6467775
6/16/2017,126.68,126.68,124.720001,126.599998,118.783478,3617600
6/19/2017,127.199997,127.720001,125.839996,126.239998,118.445702,3766925
6/20/2017,124.040001,125.480003,121.559998,124.760002,117.057106,7448650
6/21/2017,124.160004,125.68,119.599998,120.68,113.228989,10028825
6/22/2017,121.559998,122.959999,120.519997,120.839996,113.379097,5061450
6/23/2017,121.360001,124.120003,120.800003,124.080002,116.419067,4570225
6/26/2017,124.800003,126.32,123.400002,124.400002,116.71933,5096525
6/27/2017,125.239998,126.440002,124.360001,124.519997,116.831902,3846350
6/28/2017,124.440002,126.879997,123.720001,125.239998,117.507454,4290450
6/29/2017,126.120003,128.600006,125.800003,126.800003,118.971153,4884375
6/30/2017,127.68,129.080002,126.040001,127.68,119.796814,4406975
7/3/2017,128.720001,131.119995,128.440002,130.440002,122.386398,2254700
7/5/2017,129.279999,129.279999,125.480003,126,118.220535,5319775
7/6/2017,127.400002,127.599998,122.720001,123.160004,115.55587,5796550
7/7/2017,122.239998,122.760002,119.68,122.639999,115.067963,5691875
7/10/2017,122.639999,125,121.720001,124.519997,116.831902,3487725
7/11/2017,124.519997,126.879997,123.32,125.639999,117.882767,2854275
7/12/2017,127.440002,128.800003,125,125.599998,117.845222,5010525
7/13/2017,125.720001,126.68,124.519997,126.559998,118.745956,3227700
7/14/2017,127.120003,128.039993,126.519997,127.639999,119.75927,2510950
7/17/2017,127.279999,128.960007,126.800003,127.559998,119.684219,2206200
7/18/2017,128.839996,128.919998,125.160004,126,118.220535,3835925
7/19/2017,126.120003,130.800003,125.599998,130.639999,122.574036,5908350
7/20/2017,131.600006,131.880005,127.879997,128.160004,120.247154,5111900
7/21/2017,128.080002,128.600006,126.080002,126.599998,118.783478,4537225
7/24/2017,127.32,127.720001,125.720001,126.480003,118.670891,2410450
7/25/2017,128.839996,131.919998,128.479996,130.520004,122.461449,4910250
7/26/2017,131.600006,133.039993,129.679993,130.320007,122.273796,5592550
7/27/2017,130.520004,131.919998,129.160004,131.639999,123.512314,3318100
7/28/2017,131.479996,134.160004,130.320007,131.360001,123.249588,3995175
7/31/2017,131.080002,131.399994,128.399994,130.080002,122.048645,3968875
8/1/2017,129.919998,130.639999,128.279999,129.119995,121.147873,3249800
8/2/2017,128.119995,128.360001,125.040001,126.639999,118.820999,7202550
8/3/2017,126.800003,126.919998,121.639999,122.199997,114.655151,5469450
8/4/2017,122.639999,125.440002,122.199997,125.080002,117.35733,3628700
8/7/2017,124.440002,124.480003,122.160004,123.040001,115.443275,2618000
8/8/2017,122.32,124.919998,121.919998,122.839996,115.255623,3696550
8/9/2017,123.400002,124.639999,122.400002,123.279999,115.668457,5525700
8/10/2017,124.199997,124.879997,121.360001,121.480003,113.979614,3999400
8/11/2017,121.440002,122.239998,120.480003,121.720001,114.204788,3477775
8/14/2017,122.120003,122.599998,120.199997,120.400002,112.966278,2470675
8/15/2017,120.080002,120.239998,118.440002,119.879997,112.478386,3683775
8/16/2017,120.040001,121.040001,117.68,118.199997,110.902115,3395075
8/17/2017,117.599998,119.599998,116.400002,116.400002,109.213257,3434725
8/18/2017,116.720001,118.800003,115.919998,117.839996,110.564339,3738750
8/21/2017,117.440002,117.480003,115.839996,116.360001,109.175713,3330950
8/22/2017,116.760002,117.839996,116.760002,117.360001,110.113983,2265975
8/23/2017,117.080002,119.440002,116.400002,118.480003,111.164841,2112650
8/24/2017,117.959999,119.360001,117.760002,118.760002,111.427544,1807100
8/25/2017,119.360001,119.68,118.720001,119.040001,111.690247,2504850
8/28/2017,119.120003,119.919998,116.919998,118.32,111.014709,3015425
8/29/2017,117.360001,118.480003,116,118.160004,110.864594,2244500
8/30/2017,117.480003,119.199997,116.559998,118.480003,111.164841,1731250
8/31/2017,119.599998,121.199997,119.040001,120.639999,113.191483,3315050
9/1/2017,120.68,122.800003,119.760002,122.440002,114.880341,2557500
9/5/2017,123.599998,124.080002,120.599998,121.68,114.167252,2709800
9/6/2017,122.800003,124.68,122.599998,123.720001,116.081299,3068500
9/7/2017,123.519997,123.639999,121.440002,123.040001,115.443275,2327625
9/8/2017,122.720001,122.720001,118.120003,119.559998,112.178139,4585100
9/11/2017,119.800003,121.519997,119.519997,120.68,113.228989,3723650
9/12/2017,121.199997,124.639999,120.919998,123.32,115.705986,4768275
9/13/2017,124.080002,127.639999,124,126.760002,118.933594,6785400
9/14/2017,127.919998,129.320007,126.32,127.400002,119.534081,4223000
9/15/2017,127.599998,127.760002,126.040001,127.32,119.725929,3432425
9/18/2017,126.879997,128.600006,126.800003,128.440002,120.779114,3461325
9/19/2017,128.720001,129.240005,127.879997,128.720001,121.042404,3503900
9/20/2017,129.240005,132.320007,129.240005,131.440002,123.600189,6613100
9/21/2017,131.160004,131.759995,130.080002,131.639999,123.788261,2248950
9/22/2017,131.199997,132.800003,130.880005,132.160004,124.277252,2970750
9/25/2017,133.320007,136.160004,133.119995,135.919998,127.812996,6967025
9/26/2017,134.919998,136.720001,134.279999,136.479996,128.339584,3032200
9/27/2017,136.919998,137.520004,134.520004,137.479996,129.279938,3839200
9/28/2017,137.800003,138.759995,135.399994,136.800003,128.640488,3585550
9/29/2017,136.039993,137.080002,135.240005,136.360001,128.22673,3614075
10/2/2017,134,137.199997,133,137.160004,128.978989,3442425
10/3/2017,136.520004,137.479996,136.080002,137.080002,128.903824,1571500
10/4/2017,137.119995,138,135.559998,136.279999,128.151489,2287050
10/5/2017,136.479996,138,136.399994,137.399994,129.204697,1814675
10/6/2017,135.199997,136.240005,133.960007,134.320007,126.308418,2443275
10/9/2017,134.720001,135.240005,133.800003,134.759995,126.722168,1726000
10/10/2017,136.279999,136.839996,134.320007,134.559998,126.534096,1956150
10/11/2017,134.919998,135.440002,133.320007,135.360001,127.286369,2660300
10/12/2017,133.559998,134.919998,132.600006,134.360001,126.346031,2864225
10/13/2017,135.759995,136.199997,134.240005,134.399994,126.383644,1929100
10/16/2017,135.240005,135.960007,134.080002,134.520004,126.496452,1957525
10/17/2017,134.639999,135.399994,133.160004,134.679993,126.646942,2000975
10/18/2017,134.759995,136.039993,133.399994,133.399994,125.44326,3175575
10/19/2017,132.279999,133.399994,131.759995,132.559998,124.653358,2063950
10/20/2017,132.639999,133.559998,132.119995,133.199997,125.255203,2649550
10/23/2017,133.639999,133.880005,129.960007,130.039993,122.283661,2324650
10/24/2017,130.720001,131.479996,129.199997,130.119995,122.358932,4107825
10/25/2017,129.639999,130.080002,127.239998,129,121.305717,3816450
10/26/2017,129.080002,129.720001,126.68,129.679993,121.945168,3126650
10/27/2017,128.919998,133.720001,128.199997,133.479996,125.518501,4610125
10/30/2017,128.919998,135.960007,128.919998,135,126.947823,3439075
10/31/2017,134.839996,137.559998,134.160004,137.119995,128.941376,3133550
11/1/2017,138.240005,141.720001,138.199997,141.199997,132.778061,7247500
11/2/2017,140.520004,141.320007,137.960007,139.520004,131.198257,3976825
11/3/2017,139.600006,142.520004,138.679993,141.399994,132.966095,3873125
11/6/2017,142.360001,147.399994,142.119995,147.320007,138.53302,7771450
11/7/2017,147.119995,147.479996,145.720001,146.600006,137.855957,3381575
11/8/2017,145.839996,146.559998,143.199997,144.399994,135.78717,5460425
11/9/2017,143.600006,146.639999,143.360001,146.399994,137.667908,3831625
11/10/2017,146.080002,147.559998,144.559998,145.960007,137.254135,3108525
11/13/2017,145.800003,146.440002,143.440002,143.520004,134.959656,3749825
11/14/2017,142.720001,143,138.360001,138.479996,130.220276,6027825
11/15/2017,136.759995,137.679993,135.399994,136.720001,128.565231,4021350
11/16/2017,137.119995,138.080002,135.839996,137.199997,129.016632,2792850
11/17/2017,138.440002,140.279999,138.039993,140,131.649643,3114950
11/20/2017,138.839996,139.039993,136.600006,138.320007,130.069794,3075150
11/21/2017,139.160004,140.279999,137.839996,138.800003,130.521179,3922700
11/22/2017,140.440002,141.399994,139.800003,141.160004,132.740433,3099500
11/24/2017,142.199997,142.479996,141,141.279999,132.853241,2271375
11/27/2017,140.399994,140.679993,137.679993,137.679993,129.467987,3447325
11/28/2017,137.720001,139.320007,136.960007,138.759995,130.483597,3072025
11/29/2017,138.600006,140.600006,137.639999,139.440002,131.123047,3725000
11/30/2017,140.559998,144.039993,140.559998,142.880005,134.357849,7069125
12/1/2017,144.759995,147.720001,143.639999,145.720001,137.028442,6059800
12/4/2017,144.800003,147.679993,143.399994,143.839996,135.260559,3671150
12/5/2017,143.080002,144.759995,142.320007,142.559998,134.056931,2454900
12/6/2017,139.240005,141.479996,138.039993,138.199997,129.956985,4026850
12/7/2017,138.279999,139.919998,137.600006,139.199997,130.897354,2576300
12/8/2017,140.759995,142.559998,139.679993,141.199997,132.778061,3151675
12/11/2017,143.360001,144,141.199997,142.919998,134.395462,2370475
12/12/2017,143.600006,143.679993,140.360001,140.720001,132.326645,4272925
12/13/2017,141.320007,141.320007,139.039993,139.320007,131.010208,5962525
12/14/2017,138.800003,140.320007,137.839996,137.919998,129.69368,2529450
12/15/2017,139.119995,139.119995,136.199997,136.320007,128.431244,2939900
12/18/2017,137.160004,139.880005,137,139,130.956131,2968100
12/19/2017,139.520004,141.080002,138.839996,139.240005,131.182251,2189525
12/20/2017,140.199997,142.880005,138.919998,142.720001,134.460846,4101525
12/21/2017,142.320007,147,141.960007,146.639999,138.154022,5329575
12/22/2017,147.320007,148.679993,145.880005,147.279999,138.757004,3172650
12/26/2017,147.919998,150.759995,147.440002,150.559998,141.847153,3753450
12/27/2017,150.199997,150.600006,149.039993,149.360001,140.716599,3163225
12/28/2017,149.199997,150.759995,149.160004,150.479996,141.77179,2223550
12/29/2017,150.800003,151.279999,148.720001,148.720001,140.113663,5701675
1/2/2018,150.399994,152.919998,149.960007,152.880005,144.032913,4282625
1/3/2018,153.399994,155.520004,153.399994,154.399994,145.464966,4604550
1/4/2018,155.119995,155.559998,152.759995,155.160004,146.180969,3927200
1/5/2018,154.160004,154.639999,152.800003,154.160004,145.238846,3039400
1/8/2018,154,155.240005,152.759995,155.080002,146.105621,1949050
1/9/2018,155.360001,156.240005,154.520004,154.839996,145.879501,3194850
1/10/2018,155.279999,156.160004,153.880005,153.919998,145.012711,2644725
1/11/2018,155,159.479996,154.360001,157.600006,148.479767,4836950
1/12/2018,157.320007,159.080002,156.839996,158.880005,149.685684,3629075
1/16/2018,158.880005,159.679993,155.839996,156,146.972351,4313900
1/17/2018,156.360001,158.679993,155.039993,157.320007,148.215973,3445650
1/18/2018,156.800003,157.520004,154.720001,155.520004,146.520142,2965325
1/19/2018,154.479996,155.080002,153.520004,154.880005,145.917175,3280875
1/22/2018,154.880005,158.839996,154.800003,158.759995,149.572617,4225975
1/23/2018,159.639999,160.199997,157.520004,159.399994,150.175583,3218750
1/24/2018,159.800003,160.800003,157.679993,158.880005,149.685684,4527900
1/25/2018,159.720001,159.800003,155.039993,155.639999,146.633194,4281925
1/26/2018,156.119995,156.800003,155.119995,156.240005,147.198486,1641775
1/29/2018,154.520004,155.880005,152.960007,153.199997,144.334396,4309475
1/30/2018,151.119995,151.440002,147.039993,147.880005,139.322266,9661675
1/31/2018,147.960007,148.839996,146.279999,147.639999,139.0961,5787375
2/1/2018,148,149.520004,146.479996,148.360001,139.774506,4445550
2/2/2018,146.199997,146.440002,141.479996,142.039993,133.82019,9292175
2/5/2018,140.360001,142.880005,136.119995,137.479996,129.524094,7038500
2/6/2018,136,140.039993,133.839996,139.279999,131.219955,5676975
2/7/2018,139.600006,141.399994,134.720001,134.839996,127.036865,7145875
2/8/2018,135.440002,136.399994,129.160004,129.520004,122.024742,8111550
2/9/2018,130.360001,130.800003,123.919998,129.559998,122.062424,8070325
2/12/2018,131.160004,134.199997,130.919998,132.919998,125.228004,4512250
2/13/2018,131.440002,132.639999,130.399994,131.119995,123.532135,2695000
2/14/2018,129.399994,136.399994,129.199997,136.080002,128.205093,6464200
2/15/2018,136.360001,136.839996,132.479996,136.360001,128.468903,3673100
2/16/2018,135.399994,137.960007,135.199997,135.679993,127.828278,2758375
2/20/2018,136.080002,137.360001,134.520004,135.279999,127.451408,3734400
2/21/2018,134.559998,135.960007,132,132.039993,124.398911,4220925
2/22/2018,133.160004,137.240005,132.639999,134.919998,127.112244,4063600
2/23/2018,135.919998,138.600006,135.440002,138.559998,130.541595,2721125
2/26/2018,139.199997,140.279999,137.960007,139.160004,131.106888,2318075
2/27/2018,138.679993,140.039993,135.759995,135.880005,128.016693,3642225
2/28/2018,136.720001,137.800003,132.199997,132.240005,124.587341,3874675
3/1/2018,132.520004,135.199997,132.279999,133.600006,125.868637,4234150
3/2/2018,132.559998,136.800003,131.240005,136.559998,128.657318,3548575
3/5/2018,135.759995,139.960007,135.520004,139.039993,130.99382,3003525
3/6/2018,139.880005,140.279999,137.399994,137.759995,129.787872,3257550
3/7/2018,136.399994,138.759995,135.119995,136.360001,128.468903,3375825
3/8/2018,136.520004,137.160004,134.880005,136.119995,128.242783,2523975
3/9/2018,137.600006,139.320007,137.279999,139.080002,131.031509,2806150
3/12/2018,139,140.399994,137.759995,139.240005,131.182251,2316625
3/13/2018,139.759995,140.759995,138,138.639999,130.616974,2826175
3/14/2018,139.360001,139.639999,137.720001,138.119995,130.127075,2820200
3/15/2018,138.759995,139.759995,135.440002,136.240005,128.35585,3181150
3/16/2018,136.240005,138.559998,135.320007,137.679993,129.960541,3567475
3/19/2018,136.919998,137.119995,133.240005,134.240005,126.713432,4233925
3/20/2018,135.399994,137.360001,135.360001,136.279999,128.639023,2902000
3/21/2018,137.479996,142.520004,136.839996,141.960007,134.00058,4711875
3/22/2018,140.160004,141.399994,138.800003,138.960007,131.168777,3318475
3/23/2018,140.320007,142.960007,138.399994,138.800003,131.017731,5274300
3/26/2018,140.240005,141.440002,137.759995,141.399994,133.47197,3874275
3/27/2018,141.800003,141.919998,137.119995,137.960007,130.224869,2763725
3/28/2018,138.639999,139.800003,136.440002,137.039993,129.356445,3777650
3/29/2018,137.520004,141.479996,137.520004,140.880005,132.98114,3651600
4/2/2018,139.759995,140.039993,133.399994,136.119995,128.488007,5356475
4/3/2018,136.800003,138.639999,134.399994,138.440002,130.677917,3303350
4/4/2018,135.759995,138.679993,134.919998,138.520004,130.753448,3201825
4/5/2018,139.080002,143.559998,138.960007,142.479996,134.49144,5776775
