Date,Open,High,Low,Close,Adj Close,Volume
9/14/2016,99.120003,99.949997,98.169998,98.419998,78.880165,8201400
9/15/2016,98.5,100.389999,98.43,99.5,79.74575,6701600
9/16/2016,98.330002,98.809998,97.529999,97.839996,78.415314,12725600
9/19/2016,98.330002,98.849998,97.989998,98.040001,78.5756,6182000
9/20/2016,98.169998,98.480003,97.68,97.699997,78.303078,5771900
9/21/2016,98.349998,99.690002,98.25,99.629997,79.849937,6361600
9/22/2016,100.519997,100.75,99.839996,99.980003,80.130455,5416700
9/23/2016,99.339996,100.550003,98.870003,99.220001,79.521339,7396800
9/26/2016,99.489998,100.279999,98.660004,98.779999,79.168678,5781800
9/27/2016,98.239998,99.660004,97.790001,98.980003,79.328979,6476100
9/28/2016,99.519997,102.279999,98.75,102.150002,81.869606,10190900
9/29/2016,102,102.269997,100.480003,101.269997,81.164345,8148400
9/30/2016,101.830002,103.599998,101.230003,102.919998,82.486763,9431500
10/3/2016,102.550003,102.830002,101.910004,102.449997,82.110054,4334700
10/4/2016,102.709999,102.919998,100.760002,101.269997,81.164345,6505400
10/5/2016,101.989998,102.870003,101.75,102.230003,81.933746,5912800
10/6/2016,102.32,102.699997,101.339996,102.18,81.893661,4362900
10/7/2016,102.5,103.470001,102.190002,102.269997,81.965782,5844500
10/10/2016,103.209999,104.419998,103.209999,103.980003,83.336304,5982700
10/11/2016,103.779999,104.099998,102.68,103.040001,82.582916,5337300
10/12/2016,102.739998,102.830002,101.599998,102.150002,81.869606,4935100
10/13/2016,101.489998,101.720001,99.610001,100.790001,80.779625,7883000
10/14/2016,101.480003,101.959999,100.610001,101.080002,81.012054,5114700
10/17/2016,100.940002,101.489998,100.620003,101.360001,81.236458,4540800
10/18/2016,101.989998,102.25,101.120003,101.790001,81.581093,4720900
10/19/2016,102.470001,103.699997,102.239998,102.269997,81.965782,5905700
10/20/2016,101.639999,102.220001,100.690002,101.870003,81.645203,4820900
10/21/2016,101.059998,101.559998,100.629997,101.300003,81.188385,5622400
10/24/2016,101.559998,101.580002,100.059998,100.660004,80.675438,6077300
10/25/2016,100.75,101.669998,100.519997,100.769997,80.763596,4730700
10/26/2016,100.32,101.529999,99.870003,101.190002,81.100212,6353700
10/27/2016,101.510002,101.980003,99.919998,99.919998,80.082352,9897800
10/28/2016,101.120003,105.029999,100.949997,103.82,83.208054,17435400
10/31/2016,103.82,105.459999,103.779999,104.75,83.95343,12340800
11/1/2016,105.510002,106.739998,105.449997,106.480003,85.339966,12755600
