Date,Open,High,Low,Close,Adj Close,Volume
4/4/2017,54.09,54.259998,53.959999,54.209999,41.645889,72900
4/5/2017,54.380001,54.5,53.98,54.150002,41.599804,108200
4/6/2017,54.02,54.02,53.400002,53.580002,41.161911,132700
4/7/2017,52.09,52.48,52.040001,52.049999,39.986515,227000
4/10/2017,51.82,51.939999,51.509998,51.66,39.686901,235800
4/11/2017,52.25,52.560001,51.75,52.470001,40.309174,171600
4/12/2017,51.439999,52.040001,51.200001,51.880001,39.855915,161800
4/13/2017,51.439999,51.91,51.34,51.75,39.756042,28900
4/17/2017,51.349998,51.759998,50.990002,51.709999,39.725315,124700
4/18/2017,50.419998,50.919998,50.349998,50.560001,38.84185,184200
4/19/2017,51.400002,51.419998,50.279999,50.560001,38.84185,222800
4/20/2017,50.27,50.790001,50.16,50.529999,38.818802,65800
4/21/2017,50.66,50.669998,50.139999,50.41,38.726616,62200
4/24/2017,51.950001,52.25,51.810001,52.150002,40.063339,88300
4/25/2017,52.07,52.669998,51.849998,52.639999,40.43977,69900
4/26/2017,51.669998,52.330002,51.669998,51.830002,39.817509,59200
4/27/2017,51.080002,51.220001,50.279999,50.849998,39.064632,47800
4/28/2017,49.779999,49.779999,49.490002,49.549999,38.065929,86900
5/1/2017,49.75,49.75,49.119999,49.490002,38.01984,92500
5/2/2017,50.43,50.43,49.900002,49.93,38.357864,188200
5/3/2017,48.099998,48.650002,48.099998,48.43,37.205517,81900
5/4/2017,48.400002,48.400002,47.439999,47.599998,36.567879,108500
5/5/2017,47.889999,48.43,47.869999,48.419998,37.197826,51300
5/8/2017,49.02,49.419998,48.950001,49.169998,37.774002,125700
5/9/2017,49.16,49.369999,49.110001,49.240002,37.827785,136500
5/10/2017,50.16,50.5,50.080002,50.400002,38.718925,251200
5/11/2017,49.849998,49.970001,49.450001,49.970001,38.388588,268300
5/12/2017,49.650002,49.880001,49.5,49.880001,38.31945,47400
5/15/2017,50.709999,51.169998,50.709999,51.040001,39.210602,74600
5/16/2017,51.34,51.580002,51.240002,51.360001,39.456432,61800
5/17/2017,50.330002,50.549999,49.970001,49.970001,38.388588,43700
5/18/2017,49.330002,50,49.25,49.709999,38.188847,121300
5/19/2017,50.400002,50.43,49.75,49.98,38.396275,87600
5/22/2017,49.43,49.900002,49.349998,49.790001,38.250305,68400
5/23/2017,50.009998,50.18,49.830002,49.880001,38.31945,122300
5/24/2017,49.310001,49.709999,49.200001,49.709999,38.188847,48400
5/25/2017,50.240002,50.310001,49.130001,49.299999,37.873875,108100
5/26/2017,48.73,49.299999,48.529999,49.279999,37.858509,112200
5/30/2017,49.900002,50.16,49.529999,50.040001,38.442368,109700
5/31/2017,48.810001,48.880001,47.82,48.25,37.06723,95100
6/1/2017,47.59,48.09,47.52,47.740002,36.675434,49100
6/2/2017,48.18,48.32,47.720001,48.27,37.082596,60100
6/5/2017,48.060001,48.529999,47.98,48.400002,37.182461,71700
6/6/2017,47.869999,48.48,47.849998,48.470001,37.23624,54100
6/7/2017,47.970001,48.25,47.34,47.43,36.437275,48600
6/8/2017,47.619999,48,47.5,47.91,36.80603,38700
6/9/2017,48.130001,48.599998,47.98,48.299999,37.10564,180500
6/12/2017,48.59,48.630001,48.310001,48.389999,37.174782,32800
6/13/2017,48.689999,48.830002,48.32,48.650002,37.374523,31400
6/14/2017,47.919998,48.110001,47,47.16,36.229858,96100
6/15/2017,46.200001,46.970001,45.860001,46.91,36.0378,217300
6/16/2017,47.139999,47.16,46.650002,46.93,36.053162,87400
6/19/2017,47.16,47.709999,47.139999,47.700001,36.644703,66500
6/20/2017,46.5,46.57,46.16,46.16,35.461624,53700
6/21/2017,45.41,45.790001,44.669998,44.860001,34.462921,95100
6/22/2017,45.779999,45.900002,45.419998,45.619999,35.046776,178800
6/23/2017,46.490002,46.77,46.389999,46.490002,35.715141,156400
6/26/2017,47.18,47.23,46.610001,46.830002,35.976341,80900
6/27/2017,47.389999,47.560001,46.860001,46.860001,35.99939,107000
6/28/2017,47.900002,48.439999,47.900002,48.400002,37.182461,101100
6/29/2017,48.650002,48.720001,48.049999,48.220001,37.044182,167900
6/30/2017,48.75,48.98,48.57,48.790001,37.482079,98000
7/3/2017,48.91,49.040001,48.740002,48.959999,37.612675,35800
7/5/2017,49.049999,49.150002,48.740002,49,37.643406,35700
7/6/2017,49.5,49.91,49.07,49.849998,38.296402,110700
7/7/2017,47.330002,47.330002,46.830002,47.09,37.690506,31900
7/10/2017,47.439999,47.549999,47.099998,47.150002,37.738529,195200
7/11/2017,46.82,47.18,46.75,47.18,37.762539,41400
7/12/2017,48.099998,48.619999,47.759998,48.450001,38.779041,115900
7/13/2017,48.34,48.700001,48.279999,48.619999,38.915108,248900
7/14/2017,49.110001,49.459999,49.040001,49.400002,39.539417,68000
7/17/2017,48.439999,48.549999,48.16,48.310001,38.666988,98300
7/18/2017,48.009998,48.119999,47.810001,47.970001,38.394852,53300
7/19/2017,48.540001,48.75,48.369999,48.689999,38.971134,78000
7/20/2017,48.939999,49,48.700001,48.790001,39.051174,33700
7/21/2017,48.48,48.52,47.950001,48,38.418865,46100
7/24/2017,46.580002,47,46.549999,46.849998,37.498409,215000
7/25/2017,47.09,47.41,46.869999,47.099998,37.698509,60600
7/26/2017,47.099998,47.5,46.849998,47.470001,37.994659,111100
7/27/2017,47.82,47.880001,47.34,47.48,38.002659,32400
7/28/2017,46.52,47.049999,46.52,46.900002,37.538429,86300
7/31/2017,46.27,47.200001,46.110001,47.139999,37.730526,170100
8/1/2017,47.91,47.93,47.310001,47.459999,37.986652,90400
8/2/2017,48.299999,48.48,47.799999,48.450001,38.779041,339800
8/3/2017,48.349998,48.740002,48.310001,48.419998,38.755028,41400
8/4/2017,48.049999,48.34,47.900002,48.330002,38.682995,34600
8/7/2017,48.779999,48.830002,48.369999,48.610001,38.907104,48400
8/8/2017,49.25,49.5,49.189999,49.209999,39.387337,70100
8/9/2017,49.029999,49.09,48.779999,49.049999,39.259274,33300
8/10/2017,48.889999,48.889999,48.119999,48.200001,38.578945,64400
8/11/2017,48.009998,48.169998,47.900002,47.950001,38.378845,141400
8/14/2017,48.209999,48.380001,47.849998,47.849998,38.298801,25400
8/15/2017,47.869999,48.099998,47.779999,47.959999,38.386848,26800
8/16/2017,48.299999,48.369999,47.799999,48.049999,38.458885,78000
8/17/2017,47.98,48.110001,47.759998,47.880001,38.322819,24000
8/18/2017,47.450001,48.130001,47.380001,48.080002,38.482903,89200
8/21/2017,48.450001,48.48,47.880001,48,38.418865,52300
8/22/2017,48.900002,49,48.790001,48.830002,39.083195,34300
8/23/2017,48.459999,48.849998,48.380001,48.799999,39.059181,79900
8/24/2017,48.75,49.200001,48.709999,49.09,39.291294,167300
8/25/2017,49.220001,49.650002,49.09,49.529999,39.643463,89300
8/28/2017,49.66,49.75,49.459999,49.630001,39.723507,46100
8/29/2017,49.169998,49.34,49,49.240002,39.411354,72200
8/30/2017,49.18,49.57,49.18,49.400002,39.539417,98100
8/31/2017,50.200001,50.529999,50.150002,50.27,40.23576,96700
9/1/2017,50.830002,51.049999,50.560001,51.029999,40.844051,56400
9/5/2017,49.950001,50.450001,49.900002,50.139999,40.131706,336200
9/6/2017,50.139999,50.799999,50.110001,50.779999,40.643955,250200
9/7/2017,50.779999,50.93,50.52,50.630001,40.523899,110800
9/8/2017,51.169998,51.209999,50.66,50.849998,40.699986,88200
9/11/2017,50.919998,51.150002,50.900002,51.150002,40.940102,48200
9/12/2017,51.009998,51.299999,50.98,51.299999,41.060162,42500
9/13/2017,51.349998,51.349998,50.779999,50.880001,40.723995,117400
9/14/2017,51.299999,51.779999,51.259998,51.580002,41.284275,109400
9/15/2017,51.689999,51.860001,51.299999,51.700001,41.380322,68000
9/18/2017,52.48,52.509998,52.009998,52.16,41.748505,42700
9/19/2017,52.549999,52.639999,51.73,52.099998,41.700474,166600
9/20/2017,51.689999,51.740002,51.049999,51.450001,41.180222,110700
9/21/2017,51.639999,51.790001,51.470001,51.73,41.404327,156000
9/22/2017,51.549999,51.720001,51.330002,51.599998,41.300274,121700
9/25/2017,52.490002,52.830002,52.41,52.82,42.276756,553000
9/26/2017,52.849998,52.900002,52.169998,52.380001,41.924583,477000
9/27/2017,52.310001,52.580002,52.099998,52.34,41.89257,146200
9/28/2017,53.029999,53.049999,52.57,52.860001,42.308773,312800
9/29/2017,53.02,53.099998,52.869999,53.029999,42.444839,218600
10/2/2017,52.450001,52.450001,52.16,52.16,41.748505,64500
10/3/2017,52.279999,52.700001,52.279999,52.389999,41.932587,67100
10/4/2017,52.880001,52.880001,52.560001,52.57,42.07666,32100
10/5/2017,52.869999,53.169998,52.77,52.860001,42.308773,45400
10/6/2017,52.790001,52.790001,52.349998,52.450001,41.980614,172600
10/9/2017,52.130001,52.290001,52.040001,52.09,41.692471,126200
10/10/2017,52.389999,52.5,52.23,52.459999,41.988617,24000
10/11/2017,52.669998,52.669998,52.450001,52.540001,42.05265,28600
10/12/2017,52.529999,52.529999,52.220001,52.299999,41.860554,49700
10/13/2017,52.700001,52.759998,52.509998,52.639999,42.132687,48800
10/16/2017,52.59,52.669998,52.459999,52.59,42.092667,21500
10/17/2017,52.25,52.279999,51.82,52.080002,41.684464,62500
10/18/2017,52.48,52.540001,52.259998,52.279999,41.844543,16400
10/19/2017,51.939999,52.02,51.799999,51.939999,41.572411,51300
10/20/2017,52.060001,52.189999,51.959999,52.09,41.692471,55500
10/23/2017,52.009998,52.34,52.009998,52.23,41.804527,41600
10/24/2017,52.490002,52.529999,52.25,52.380001,41.924583,67100
10/25/2017,52.57,52.650002,52.119999,52.150002,41.740494,111300
10/26/2017,51.91,52.299999,51.869999,52.189999,41.772511,46300
10/27/2017,51.849998,52.639999,51.66,52.349998,41.900574,83500
10/30/2017,53.240002,53.450001,52.82,52.91,42.348793,51200
10/31/2017,53.23,53.330002,53.02,53.029999,42.444839,205800
11/1/2017,54.110001,54.209999,53.700001,53.889999,43.133179,90000
11/2/2017,53.66,54.150002,53.66,54.099998,43.301262,55600
11/3/2017,54.380001,54.41,53.599998,53.950001,43.181198,43900
11/6/2017,54.52,55.240002,54.400002,55.240002,44.213711,104100
11/7/2017,56.709999,56.880001,55.779999,55.779999,44.645924,47400
11/8/2017,56.939999,56.939999,56.41,56.439999,45.174175,95300
11/9/2017,56.66,56.77,56.299999,56.59,45.294239,28600
11/10/2017,56.669998,56.799999,56.490002,56.700001,45.382286,38900
11/13/2017,56.130001,56.16,55.990002,56.09,44.894039,12900
11/14/2017,55.950001,55.959999,55.34,55.360001,44.309761,73000
11/15/2017,55.029999,55.189999,54.799999,54.950001,43.981598,35500
11/16/2017,55.59,55.759998,55.349998,55.470001,44.3978,43900
11/17/2017,55.720001,56,55.669998,55.830002,44.68594,73700
11/20/2017,55.18,55.25,54.900002,55.25,44.221714,137400
11/21/2017,55.849998,56.110001,55.84,56.110001,44.910049,32400
11/22/2017,57.07,57.599998,57.009998,57.599998,46.102634,117800
11/24/2017,58.049999,58.049999,57.73,57.759998,46.230698,61600
11/27/2017,57.77,57.799999,57.150002,57.259998,45.830498,65500
11/28/2017,57.119999,57.18,56.75,56.919998,45.558369,118100
11/29/2017,56.540001,56.709999,56.209999,56.470001,45.198189,154000
11/30/2017,56.360001,56.360001,55.380001,55.950001,44.781986,92000
12/1/2017,56.720001,57.23,55.889999,56.02,44.838017,92500
12/4/2017,57.540001,57.669998,57.349998,57.41,45.950569,22200
12/5/2017,57.77,58.119999,57.560001,57.950001,46.382774,23400
12/6/2017,57.450001,57.5,57.139999,57.169998,45.758465,41400
12/7/2017,56.91,57.220001,56.860001,56.990002,45.614399,57300
12/8/2017,57.110001,57.360001,57.080002,57.32,45.878525,68900
12/11/2017,57.82,58.25,57.779999,58.009998,46.430794,101000
12/12/2017,58.48,58.490002,58,58,46.422791,46800
12/13/2017,58.43,58.799999,58.41,58.669998,46.959053,83800
12/14/2017,58.259998,58.48,58.189999,58.200001,46.582874,216600
12/15/2017,58,58,57.049999,57.41,45.950569,78500
12/18/2017,57.5,58,57.5,57.630001,46.126652,64900
12/19/2017,57.869999,58.040001,57.73,57.75,46.222698,82700
12/20/2017,57.619999,58.049999,57.580002,57.900002,46.342751,26100
12/21/2017,56.59,56.950001,56.509998,56.740002,46.579182,29300
12/22/2017,56.610001,57.049999,56.610001,56.970001,46.767986,95300
12/26/2017,57.07,57.07,56.790001,57.02,46.80904,137500
12/27/2017,57.009998,57.049999,56.5,56.560001,46.431416,31700
12/28/2017,57.02,57.5,57.02,57.299999,47.038895,35200
12/29/2017,57.439999,57.650002,57.299999,57.650002,47.326221,20500
1/2/2018,58.18,58.619999,58.130001,58.470001,47.999378,27300
1/3/2018,59.400002,59.950001,59.389999,59.59,48.918812,35800
1/4/2018,60.799999,61.369999,60.73,61.34,50.355423,81100
1/5/2018,61.939999,62.450001,61.939999,62.389999,51.217396,284200
1/8/2018,63.02,63.330002,62.970001,63.200001,51.882347,85000
1/9/2018,63.790001,63.849998,63.310001,63.73,52.317432,63500
1/10/2018,63.849998,64.080002,63.689999,63.849998,52.415939,86600
1/11/2018,64.529999,65,64.459999,64.970001,53.335377,31500
1/12/2018,68.660004,69.25,68.339996,68.910004,56.56982,209500
1/16/2018,67.370003,68.25,67.300003,67.779999,55.64217,67100
1/17/2018,67.82,68,67.599998,67.699997,55.576496,48300
1/18/2018,68.080002,68.300003,67.779999,68.059998,55.872032,272500
1/19/2018,67.540001,68.099998,66.940002,67.25,55.207081,55700
1/22/2018,67.669998,68.389999,67.599998,67.889999,55.732475,119700
1/23/2018,67.550003,67.949997,67.480003,67.949997,55.781723,79800
1/24/2018,67.849998,68.559998,67.849998,68.540001,56.266075,84700
1/25/2018,68.480003,68.550003,67.93,68.120003,55.921288,36100
1/26/2018,67.610001,67.870003,67.389999,67.57,55.46978,96200
1/29/2018,66.970001,67,66.639999,66.800003,54.837673,118500
1/30/2018,66.580002,66.580002,65.519997,65.519997,53.786884,61400
1/31/2018,65.959999,66.199997,65.699997,65.849998,54.057785,110600
2/1/2018,66.43,66.800003,66.419998,66.760002,54.804832,34600
2/2/2018,67.040001,67.239998,66.760002,66.870003,54.89513,62200
2/5/2018,66.080002,66.239998,64.879997,65.239998,53.557026,30700
2/6/2018,63.279999,64.870003,63.220001,64.870003,53.253288,51400
2/7/2018,65.059998,65.790001,64.300003,64.5,52.949543,97800
2/8/2018,63.919998,63.919998,62.310001,62.529999,51.332321,64400
2/9/2018,62.400002,62.529999,60.25,62.189999,51.053207,51800
2/12/2018,63.029999,63.82,62.959999,63.720001,52.309223,40100
2/13/2018,63.950001,64.43,63.950001,64.330002,52.809986,59600
2/14/2018,63.919998,65.599998,63.919998,65.5,53.770466,33500
2/15/2018,66.110001,66.330002,65.550003,66.190002,54.336903,36800
2/16/2018,66.610001,66.93,65.730003,65.730003,53.959278,128000
2/20/2018,65.790001,66.300003,65.610001,65.870003,54.074207,20300
2/21/2018,67.139999,67.360001,66.580002,66.580002,54.657066,52300
2/22/2018,67.419998,67.830002,67.360001,67.580002,55.477982,202400
2/23/2018,66.980003,67.360001,66.800003,67.360001,55.297386,87500
2/26/2018,68.279999,68.5,68.029999,68.410004,56.159355,192100
2/27/2018,68.629997,68.629997,67.410004,67.410004,55.338428,49500
2/28/2018,67.360001,67.459999,66.400002,66.400002,54.5093,108300
3/1/2018,66.190002,66.599998,65.519997,65.959999,54.14809,57200
3/2/2018,65.07,66.150002,64.699997,66.150002,54.304066,28300
3/5/2018,65.330002,66.290001,65.290001,66.290001,54.418999,29000
3/6/2018,66.260002,66.339996,65.389999,65.779999,54.000324,80600
3/7/2018,65.059998,65.480003,64.82,65.300003,53.606285,205200
3/8/2018,65.620003,65.730003,65.279999,65.360001,53.655537,15300
3/9/2018,65.849998,66.760002,65.839996,66.610001,54.68169,48300
3/12/2018,66.139999,66.379997,65.690002,65.989998,54.172718,38000
3/13/2018,66.010002,66.139999,65.400002,65.559998,53.819721,77100
3/14/2018,65.860001,66.010002,65.5,65.699997,53.934647,44300
3/15/2018,65.580002,65.989998,65.410004,65.489998,53.762253,61100
3/16/2018,66.25,67.110001,66.089996,66.82,54.854084,85900
3/19/2018,66.099998,66.309998,65.779999,66.099998,54.26302,62500
3/20/2018,65.900002,67.110001,65.900002,66.900002,54.919765,27000
3/21/2018,67.129997,67.970001,67.099998,67.970001,55.798141,61100
3/22/2018,67.330002,67.860001,67.019997,67.199997,55.166035,89600
3/23/2018,67.800003,67.800003,66.800003,66.870003,54.89513,61400
3/26/2018,67.449997,67.540001,66.440002,66.919998,54.936176,22300
3/27/2018,67.860001,68.099998,67.080002,67.199997,55.166035,138200
3/28/2018,67.739998,68.199997,67.480003,67.699997,55.576496,70000
3/29/2018,68.580002,69.419998,68.580002,69.220001,56.824303,124700
4/2/2018,69.199997,69.199997,68,68.330002,56.093681,34100
4/3/2018,68.209999,68.510002,67.900002,68.25,56.028004,82300
4/4/2018,67.480003,68.699997,67.480003,68.699997,56.397411,98700
4/5/2018,68.720001,69.040001,68.410004,68.849998,56.520554,34700
4/6/2018,68.199997,68.199997,66.739998,66.809998,54.845879,48000
4/9/2018,60.82,60.82,58.75,59.689999,49.000896,419400
4/10/2018,61.02,61.950001,60.939999,61.84,50.765884,188700
4/11/2018,62,64.970001,62,64.550003,52.990589,81100
4/12/2018,63.990002,64.230003,63.150002,63.599998,52.210709,72900
4/13/2018,63.48,63.599998,62.299999,62.509998,51.315907,163600
4/16/2018,62.48,63.900002,62.189999,63.900002,52.456993,19300
4/17/2018,63.580002,63.98,63.049999,63.98,52.522667,45800
4/18/2018,65.360001,65.699997,65.209999,65.699997,53.934647,127700
4/19/2018,65.660004,66.199997,65.230003,65.93,54.123466,25600
4/20/2018,65.019997,65.230003,64.099998,64.099998,52.62117,146100
4/23/2018,64.129997,64.139999,63.639999,63.779999,52.358479,62100
4/24/2018,64.959999,65.199997,63.860001,64.300003,52.785362,140400
4/25/2018,64.279999,64.459999,63.849998,64.150002,52.66222,60600
4/26/2018,65.949997,65.989998,64.889999,65.779999,54.000324,315300
4/27/2018,66.959999,67.300003,66.800003,67.099998,55.083946,30100
4/30/2018,66.760002,66.910004,65.839996,65.889999,54.090626,51000
5/1/2018,65.940002,66,65.5,65.800003,54.016743,33600
5/2/2018,65.199997,65.25,64.599998,64.68,53.097309,77200
5/3/2018,65,65.190002,64.199997,65.050003,53.401058,100200
